,Source User id,Follower id
6743,299598,"[109258649767512646, 110287904450542637, 109286443752190829, 109305337136954264, 109285831645362742, 109258708569632490, 109536644914999246, 110151158994631303, 109531176556795932, 109268515097851124, 109253091211790903, 109638835404109013, 110045212553433126, 110031924689323814, 110023216189400988, 110010405759155314, 109890701683462186, 109307868522267120, 135824, 109432951826927521, 109898639359416247, 109252016827034116, 109551827411222064, 109246239025132924, 109609666849821269, 109931099698439304, 109608134962459190, 109250125363240077, 109891299402826891, 109886735728189477, 109675153185869526, 109636125918848842, 109556532029545905, 109542631801019248, 109591500650213425, 109534437230269123, 109718087708274541, 109540851240422512, 109541160067478823, 109365665484779958]"
4071,109960190035720131,[109420005911869076]
4216,109241257197549021,"[110306638782189384, 472107, 875248, 110269469655731625, 110238773896832915, 110225230267881813, 109564896927210875, 110202738726185039, 109751168533373612, 287560, 110252702517895039, 109329841223366537, 110210357495661094, 110203910339624800, 110202630978501404, 1018094, 109758626052859460, 110164017009954786, 109366325936020143, 109907226609992159, 110153082083937702, 109754508875635667, 109805850562033344, 108205169795216949, 109265060497531585, 109381207832370592, 110106181411404627, 110101282631305546, 110099899792386185, 427409, 109366815981367422, 109342182573605846, 109396037777644511, 109530929678560743, 110038028117495982, 494496, 110080031321005992, 146389, 109401110806274670, 471845]"
7952,110073535628597470,"[109520949079004284, 109543399031319888, 110284256838102170, 109824850164971498, 109326527575282503, 110290584187882541, 109909782922629175, 109627700150974330, 110276661458274582, 109490679433560720, 110068921406778348, 110061820625502836, 109628427445508336, 110266470373379975, 109942543815365630, 110261804708151453, 109334117339133222, 109308550305406313, 110251022553495524, 110248292214624362, 109840438341062109, 109524841448390150, 110070803284871424, 110216763427530925, 109241747522482555, 109336851987706232, 110227997946086410, 110221254799657700, 110136854990411670, 110225230267881813, 110230623383625335, 302867, 109564896927210875, 110214662896585629, 109547586769963287, 109354564202240035, 109311815634069832, 110223062530386359, 110225228077037909, 109298579501648776]"
3350,110106510564511633,"[1197550, 109258768109778160, 110263037802760761, 110240610240838814, 110251481531321454, 109893879060319198, 849136, 110123904828169905, 110233046071247483, 109395502296480439, 108196364274459841, 109293522630496037, 110213134812016699, 109327809080890670, 110209642009208972, 110209184381830438, 110206947792046615, 110123241054355467, 1289545, 107985059260247359, 110188258598559107, 107255273013558249, 110162421446303665, 110037196686826878, 110123195304632404, 110079404980267937, 110087771878194103, 110062590454359036, 110035557140472404, 109956859560146518, 110022121312367415, 109959316841364934, 1145943, 109880229063029446, 107850024204379827, 107909616669852316, 109244812035735402, 109931639889700217, 109927970018690108, 108198434498793014]"
9149,109520768124043522,"[1197550, 109855641686800461, 110181231885555799, 110163965653070052, 110163645607884536, 110163630959731116, 110163621202359589, 110163601221145245, 110162559885808677, 110162808076915410, 110163558241994063]"
3122,110228260317932092,"[1048706, 109309524137590685, 109366521833640744, 109247788705885565, 109507304521187612, 955644, 106619689670692679, 109364038781444351, 109836794031976999, 109382497397768908, 109370089299767946, 109800188987615456, 109700050959742909, 108197013724399724, 109524395880871683, 109457569794006063, 108561542164843334, 108233915414284844, 109115141579622731, 109330042788120280, 109257959677822618, 109245975790470208, 109307279107613850, 109270792232993155, 109338854306526184, 109245252628876141, 108199219079766017, 109250860109650963, 1194246, 109115513985224675, 108333140609692146, 1339236]"
510,110179346945492636,"[108277499957776668, 110300355646243395, 109932318708628391, 109298426354779236, 109811982571742614, 278850, 110136199046053487, 109288512773429918, 109321248288007586, 109387327319753692, 109300084950742095, 110136198944723870, 109538525336953342, 110101537206350248, 109301355984766625, 110106828007675127, 109328131715574073, 109287518947714942, 109928591590492137, 110045112965022035, 110035991098030150, 109536676373755295, 108197467418289594, 109320432714772423, 1145480, 109429760172873184, 109746292135630876, 108439069617263722, 109552474562303953, 58065, 109745621451064231, 109854094216727837, 109851637348757027, 109366864683803757, 109520815518034053, 109724331212668308, 109688112377848704, 109531141108997627, 109316042535644673, 240203]"
9417,108228434827476984,"[108201606392045324, 109300400295855762, 459233, 109922226888185889, 109600538126474973, 109508856003133381, 109853216950865486, 109303459065364579, 108004392061951906, 109842343066652319, 109363019380643575, 109362094436273174, 109293590962739810, 215357, 27046, 109376649043214180, 109302927262716765, 174747, 109350859495979023, 109515680214374940, 26838, 109382007690873539, 292203, 27170, 108194261852176923, 319337, 222480, 633218, 610392, 620015]"
33,110102012138586943,"[110276191564151010, 109948603352570228, 109818402940617850, 109557315574019435, 110014935206253226, 109291939553787413, 106239879479280892, 109925942660454214, 109590968244958067, 109801497704106084, 110162485717735547, 109754877694819616, 109432039920970023, 110155675062672957, 109652041187640871, 110070289430549579, 110003119963357276, 109643234020568339, 109276800870207724, 110031313509399236, 109289966850169404]"
7887,939220,"[109520949079004284, 109543399031319888, 110284256838102170, 109824850164971498, 109326527575282503, 110290584187882541, 109909782922629175, 109627700150974330, 110276661458274582, 109490679433560720, 110068921406778348, 110061820625502836, 109628427445508336, 110266470373379975, 109942543815365630, 110261804708151453, 109334117339133222, 109308550305406313, 110251022553495524, 110248292214624362, 109840438341062109, 109524841448390150, 110070803284871424, 110216763427530925, 109241747522482555, 109336851987706232, 110227997946086410, 110221254799657700, 110136854990411670, 110225230267881813, 110230623383625335, 302867, 109564896927210875, 110214662896585629, 109547586769963287, 109354564202240035, 109311815634069832, 110223062530386359, 110225228077037909, 109298579501648776]"
5309,110197143914355778,"[110272504592069717, 107770278469497760, 110247763830671684]"
31,109873331933780948,"[109400274048348569, 109699790835414175, 109330704582548664, 109468575653840322, 109729025868300906, 893119, 109756048896676235, 108203038597701764, 1013458, 109961003178319455, 109701589400811804, 434035, 109692169014894656, 109364552260932875, 109817702563139356, 109891840218068165, 109688418327208100, 109845965123745603, 109745674916892607, 109746069267729670, 6961, 109732207755698598, 109746043752251871, 109378224187710803, 109800959256315370, 109762630708655192, 109443397176251182, 109745437120432758, 109756530689913187, 109747080811217155, 109537550248408355, 109276590907627877, 109432199085898880, 109774676985409217, 109455635211666160, 109766413026715090, 109759960502248527, 109338162415005309, 453496, 382077]"
2067,110182738232143030,"[110216253733367442, 109299908942428803, 110290584187882541, 110280654428478548, 510874, 23439, 226997, 110100878444442877, 108608428164884516, 110258220196396574, 109491663937214503, 110205773941816661, 110102569928541991, 109548490873100814, 109523124530449103, 1033093, 110180384512195266, 110037196686826878, 109552987674782515, 109298743077047108, 109325709107627120, 108220244552868172, 109904498743120016, 110072677725411603, 109249067308514734, 109238838679824256, 110028401123851056, 109362083794013909, 109984233456493046, 109497363513311477, 109882025051049467, 923382, 109885862498623920, 109906, 109845298550366701]"
8894,109238172434971266,"[1367030, 109188172279023435, 108634449860601384, 559242, 110215595090569735, 161384, 106590065045393501]"
8020,8407,"[109371378561156456, 109280597928952259, 109248022493147843, 110300684254302954, 110294279126255546, 110001185245798381, 109860337590072389, 109871411621340681, 109836909452018076, 110166126286440434, 110066688594209469, 110251929435837615, 110251075618538318, 110251020051278406, 109878474102216399, 109806545160611993, 110219295538235753, 110040504322493234, 110220578561840382, 109717847890778630, 109303700747211452, 67736, 109384841158919495, 109489886193176807, 110198088964215163, 109321995116199624, 110035994692049688, 110188107392396238, 109678916384176945, 109320294751052960, 110186443825885558, 110180862949256979, 109374383871751700, 108220553566833701, 110172254262612151, 108193764953575616, 109258619110170081, 109264714816491879, 109297267904002074, 109886472676411476]"
2232,108217404989020191,"[110306638782189384, 472107, 875248, 110269469655731625, 110238773896832915, 110225230267881813, 109564896927210875, 110202738726185039, 109751168533373612, 287560, 110252702517895039, 109329841223366537, 110210357495661094, 110203910339624800, 110202630978501404, 1018094, 109758626052859460, 110164017009954786, 109366325936020143, 109907226609992159, 110153082083937702, 109754508875635667, 109805850562033344, 108205169795216949, 109265060497531585, 109381207832370592, 110106181411404627, 110101282631305546, 110099899792386185, 427409, 109366815981367422, 109342182573605846, 109396037777644511, 109530929678560743, 110038028117495982, 494496, 110080031321005992, 146389, 109401110806274670, 471845]"
993,108199168287836002,"[109520949079004284, 109543399031319888, 110284256838102170, 109824850164971498, 109326527575282503, 110290584187882541, 109909782922629175, 109627700150974330, 110276661458274582, 109490679433560720, 110068921406778348, 110061820625502836, 109628427445508336, 110266470373379975, 109942543815365630, 110261804708151453, 109334117339133222, 109308550305406313, 110251022553495524, 110248292214624362, 109840438341062109, 109524841448390150, 110070803284871424, 110216763427530925, 109241747522482555, 109336851987706232, 110227997946086410, 110221254799657700, 110136854990411670, 110225230267881813, 110230623383625335, 302867, 109564896927210875, 110214662896585629, 109547586769963287, 109354564202240035, 109311815634069832, 110223062530386359, 110225228077037909, 109298579501648776]"
9412,109836076979016192,"[262122, 107275046131215163]"
7058,109835529188868068,"[1197550, 109258768109778160, 110263037802760761, 110240610240838814, 110251481531321454, 109893879060319198, 849136, 110123904828169905, 110233046071247483, 109395502296480439, 108196364274459841, 109293522630496037, 110213134812016699, 109327809080890670, 110209642009208972, 110209184381830438, 110206947792046615, 110123241054355467, 1289545, 107985059260247359, 110188258598559107, 107255273013558249, 110162421446303665, 110037196686826878, 110123195304632404, 110079404980267937, 110087771878194103, 110062590454359036, 110035557140472404, 109956859560146518, 110022121312367415, 109959316841364934, 1145943, 109880229063029446, 107850024204379827, 107909616669852316, 109244812035735402, 109931639889700217, 109927970018690108, 108198434498793014]"
2627,108282612439139408,"[1197550, 109855641686800461, 110181231885555799, 110163965653070052, 110163645607884536, 110163630959731116, 110163621202359589, 110163601221145245, 110162559885808677, 110162808076915410, 110163558241994063]"
